Date,0,1,2
2016-12-14,200.72637939453125,114.41693115234375,100.32903289794922
2016-12-15,201.5527801513672,114.5977554321289,100.83572387695312
2016-12-16,201.15859985351562,114.17294311523438,100.60384368896484
2016-12-19,201.59658813476562,114.64071655273438,101.68598937988281
2016-12-20,202.37425231933594,115.079833984375,101.17926025390625
2016-12-21,201.81112670898438,114.9939193725586,101.62586975097656
2016-12-22,201.46250915527344,114.66937255859375,101.44416809082031
2016-12-23,201.7575225830078,114.74574279785156,101.65083312988281
2016-12-27,202.258056640625,115.33758544921875,101.3236312866211
2016-12-28,200.58653259277344,114.44024658203125,102.06417846679688
2016-12-29,200.54180908203125,114.27796173095703,102.42581939697266
2016-12-30,199.80885314941406,113.10377502441406,102.58082580566406
2017-01-03,201.3373565673828,114.11567687988281,103.01995849609375
2017-01-04,202.53518676757812,114.73619079589844,103.41606903076172
2017-01-05,202.37425231933594,115.38533782958984,105.03490447998047
2017-01-06,203.09832763671875,116.39724731445312,104.07048034667969
2017-01-09,202.42791748046875,116.77908325195312,104.90572357177734
2017-01-10,202.42791748046875,117.03682708740234,104.83684539794922
2017-01-11,203.00001525878906,117.35184478759766,105.18988800048828
2017-01-12,202.490478515625,117.17047882080078,104.9573745727539
2017-01-13,202.955322265625,117.5714340209961,104.45796966552734
2017-01-17,202.24021911621094,117.21818542480469,105.55157470703125
2017-01-18,202.68711853027344,117.45687103271484,104.19964599609375
2017-01-19,201.93626403808594,117.39958190917969,103.48497009277344
2017-01-20,202.6781463623047,117.65731811523438,103.27828216552734
2017-01-23,202.15078735351562,117.75279998779297,104.31156921386719
2017-01-24,203.4468994140625,118.54512023925781,103.59689331054688
2017-01-25,205.20791625976562,119.73838806152344,102.29663848876953
2017-01-26,204.99337768554688,119.8625259399414,102.64109802246094
2017-01-27,204.67153930664062,120.09162902832031,103.01134490966797
2017-01-30,203.40225219726562,119.15609741210938,102.70137023925781
2017-01-31,203.38436889648438,118.91744232177734,103.41606903076172
2017-02-01,203.46478271484375,119.73838806152344,102.77661895751953
2017-02-02,203.59889221191406,119.63337707519531,102.73347473144531
2017-02-03,205.00225830078125,119.97708129882812,102.69033813476562
2017-02-06,204.63577270507812,120.1202621459961,103.3116455078125
2017-02-07,204.644775390625,120.55937957763672,104.07100677490234
2017-02-08,204.91294860839844,120.75984191894531,105.48625946044922
2017-02-09,206.1285400390625,121.198974609375,104.26951599121094
2017-02-10,206.94198608398438,121.59992218017578,104.20909118652344
2017-02-13,208.06832885742188,122.28724670410156,103.88117980957031
2017-02-14,208.8996124267578,122.69774627685547,103.13044738769531
2017-02-15,209.99012756347656,123.4232406616211,102.65580749511719
2017-02-16,209.81134033203125,123.38505554199219,103.21672058105469
2017-02-17,210.14207458496094,123.91966247558594,103.8294448852539
2017-02-21,211.39353942871094,124.53060913085938,103.64820861816406
2017-02-22,211.20582580566406,124.57838439941406,103.82080841064453
